Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,Variant Image,Variant Weight Unit,Compare At Price / International,Status
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,HML704B High Mileage Ladies Black Fringe and Rivet Leather Jacket,"<h1>
<b>Features:</b><br>
</h1>
<ul>
<li>Fringe on the back of each sleeve</li>
<li>Adorned with rivets down the middle of the back from the top to the waist.  Rivets around each front pocket at the waist.  </li>
<li>3 Zippered pockets on the front, 2 side slash pockets at the waist, and 1 across the breast</li>
<li>Zippers on each sleeve for easy on and off around gloves</li>
<li>Zippered vents on each sleeve</li>
<li>Zip-out liner as well as a mesh liner underneath the zip-out one</li>
<li>2 Zippers on the back to make adjustments to the fit</li>
<li>Gun pocket on the inside on the left with ammo holder.  </li>
<li>Inside drop pocket to keep a small wallet</li>
<li>Made of premium leather</li>
<li>Acrylic wrist band attached to the lining and the jacket to help in keeping the cold out and the sleeve secure while riding</li>
</ul>
<p> </p>
<table width=""279"">
<tbody>
<tr>
<td width=""64"">Size</td>
<td width=""99"">chest</td>
<td width=""52"">waist</td>
<td width=""64"">Sleeve</td>
</tr>
<tr>
<td>XS</td>
<td>35""-36""</td>
<td>33""-34""</td>
<td>23 1/2</td>
</tr>
<tr>
<td>S</td>
<td>37""-38""</td>
<td>35""-36""</td>
<td>23 3/4</td>
</tr>
<tr>
<td>M</td>
<td>39""-40""</td>
<td>37""-38""</td>
<td>24   </td>
</tr>
<tr>
<td>L</td>
<td>41""-42""</td>
<td>39""-40""</td>
<td>24 1/4</td>
</tr>
<tr>
<td>XL</td>
<td>43""-44""</td>
<td>41""-42""</td>
<td>24 1/2</td>
</tr>
<tr>
<td>2XL</td>
<td>45""-46""</td>
<td>43""-44""</td>
<td>24 3/4</td>
</tr>
<tr>
<td>3XL</td>
<td>47""-48""</td>
<td>45""-46""</td>
<td>25   </td>
</tr>
<tr>
<td>4XL</td>
<td>49""-50""</td>
<td>47""-48""</td>
<td>25 1/4</td>
</tr>
</tbody>
</table>",Vance Leather,,Jackets,"High Mileage Ladies Jacket, women's jackets, women's leather jackets",TRUE,Size,S,,,,,HML704B S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9130.jpg?v=1658336690,1,,FALSE,,,lb,,active
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,M,,,,,HML704B M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9133.jpg?v=1658336690,2,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,L,,,,,HML704B L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9128.jpg?v=1658336690,3,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,XL,,,,,HML704B XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9131.jpg?v=1658336690,4,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,2XL,,,,,HML704B 2XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9132.jpg?v=1658336690,5,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,3XL,,,,,HML704B 3XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9188.jpg?v=1658336690,6,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,4XL,,,,,HML704B 4XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9190.jpg?v=1658336690,7,,,,,lb,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9191.jpg?v=1658336690,8,,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9192.jpg?v=1658336690,9,,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9193.jpg?v=1658336690,10,,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9194.jpg?v=1658336690,11,,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/DSC_9195.jpg?v=1658336690,12,,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/teammtrcycl10-05-2022infographic.jpg?v=1658336690,13,HML704B High Mileage Ladies Black Fringe and Rivet Leather Jacket infographic,,,,,,
hml704b-high-mileage-ladies-black-fringe-and-rivet-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/Vance-Leather_1_fab9301a-7766-4acc-8e93-1b11df79099e.jpg?v=1660578518,14,,,,,,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,HMM942DG Men's Distressed Gray Vest with Padded Back and Inside Gun Pocket,"<div class=""row-fluid description-tabs"">
<div class=""well-body"">
<div class=""text-cont"">
<h2>Distressed Grey SOA Style Leather Vest.</h2>
<br>
<p>A great sporty look for a cruiser world, this great club vest is ideal for any rider which now comes in distressed grey. It boasts of adequate pocket space for your personals and a single back panel which is ideal for patches. Overall, you don't want to miss out on this stylish and comfortable club vest.</p>
<br>
<h2>Distressed Grey SOA Style Leather Vest Features</h2>
<br>
<ul>
<li>Ultra premium naked cowhide leather</li>
<li>Straight bottom</li>
<li>Quilted accents on shoulders for added style</li>
<li>Orange accents on outside pockets</li>
<li>Polyester lining</li>
<li>YKK single front zipper closure with</li>
<li>4 front zippered pockets - 2 vertical and 2 horizontal </li>
<li>2 inside gun pocket with snap closure , 2 zippered pockets and 1 accessory pocket inside the vest</li>
<li>Plain back on vest for attaching patches</li>
<li>Euro collar</li>
</ul>
<br>
<h2>Distressed Grey SOA Style Leather Vest Sizing</h2>
<br> <br>
<p>Please use a cloth tape measure to measure the circumference of your chest in inches. You can go up a size depending on how you wear the vest. Otherwise go with the chest measurement.</p>
<br>
<div align=""center"">
<center>
<br>
<table border=""1"" cellpadding=""0"" cellspacing=""0"" bordercolor=""#111111"" width=""331"" height=""139"">
<tbody>
<tr>
<td width=""329"" height=""19"" colspan=""2"" bgcolor=""#000000"">
<p align=""center""><b><span size=""2"" face=""Verdana"" color=""#FFFFFF"" style=""color: #ffffff; font-family: Verdana; font-size: small;"">Size Chart</span></b></p>
</td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span size=""2"" face=""Verdana"" style=""font-family: Verdana; font-size: small;"">Size</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">Chest/Bust</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">S</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">40</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span size=""2"" face=""Verdana"" style=""font-family: Verdana; font-size: small;"">M</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">42</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span size=""2"" face=""Verdana"" style=""font-family: Verdana; font-size: small;"">L</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">44</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">XL</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">46</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">2XL</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">48</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">3XL</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">50</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">4XL</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">52</span></td>
</tr>
<tr>
<td width=""164"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">5XL</span></td>
<td width=""165"" height=""20"" align=""center""><span face=""Verdana"" size=""2"" style=""font-family: Verdana; font-size: small;"">54</span></td>
</tr>
</tbody>
</table>
</center>
</div>
<p> </p>
</div>
</div>
</div>
<div class=""row-fluid tab-details description-tabs""></div>",Vance Leather,,Vests,"men's leather vests, Men's Vest, ws_group, ws_group:small_wholesaler",TRUE,Size,S,Trim,Gray,,,HMM942DG S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/HMM942DG_fc3f6387-b657-4cba-bf9b-f0a57e653a2e.jpg?v=1595664331,1,,FALSE,,,lb,,active
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,S,,Orange,,,HMM942DGO S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/HMM942DGO_a2d3aab6-9faf-4ab5-b333-074cc99c8a6f.jpg?v=1595664333,2,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,M,,Gray,,,HMM942DG M,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,M,,Orange,,,HMM942DGO M,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,L,,Gray,,,HMM942DG L,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,L,,Orange,,,HMM942DGO L,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,XL,,Gray,,,HMM942DG XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,XL,,Orange,,,HMM942DGO XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,2XL,,Gray,,,HMM942DG 2XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,2XL,,Orange,,,HMM942DGO 2XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,3XL,,Gray,,,HMM942DG 3XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,3XL,,Orange,,,HMM942DGO 3XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,4XL,,Gray,,,HMM942DG 4XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,4XL,,Orange,,,HMM942DGO 4XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,5XL,,Gray,,,HMM942DG 5XL,shopify,,,,,,,lb,,
hmm942dg-mens-distressed-gray-vest-with-padded-back-and-inside-gun-pocket,,,,,,,,,5XL,,Orange,,,HMM942DGO 5XL,shopify,,,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,HMM940DG Men's Distressed Grey Gambler Style Vest,"<p align=""center""><b><i><span size=""5"" face=""Times"">The Gambler</span></i></b></p>
<p align=""center""><b><i><span size=""5"" face=""Times"">Distressed Gray</span></i></b></p>
<p align=""center""><b><i><span size=""5"" face=""Times""> Premium Leather </span></i></b><b><i>Concealed Carry </i></b></p>
<p align=""center""><span size=""5"" face=""Times""><b><i>Straight Bottom Vest</i></b></span></p>
<p align=""center""><em><strong><span size=""4"" face=""Times"" color=""#ff0010"">Jean Style ~ Beautiful Hardware ~ 2 Gun Pockets</span></strong></em></p>
<p align=""center""><em><strong><span size=""4"" face=""Times"" color=""#ff0010""> </span></strong></em></p>
<div>
<b><i>This FINE polyester </i></b><b><i>nylon lined vest is m</i></b><em><strong>ade</strong></em><em><strong> from heavy duty, durable</strong></em>
</div>
<div><span size=""4"" face=""Times""><em><strong> </strong></em><em><strong>mid-weight leather </strong></em><b><i>with BEAUTIFUL hardware and jean style </i></b></span></div>
<div>
<em><strong>seaming/</strong></em><em><strong>stitching throughout with 2 inner gun pockets for</strong></em>
</div>
<div><span size=""4"" face=""Times""><em><strong>safe, secure transport of your firearms.</strong></em></span></div>
<div><em><strong><span size=""4"" face=""Times""> </span></strong></em></div>
<div><span size=""4"" face=""Times""><em><strong>Straight bottom with side laces for that PERFECT fit and a 1 </strong></em><em><strong>panel</strong></em><em><strong> back for</strong></em></span></div>
<div><span size=""4"" face=""Times""><em><strong> A</strong></em><em><strong>NY</strong></em></span></div>
<div><em><strong><span size=""4"" face=""Times""> patches, embroidery, airbrushing, </span></strong></em></div>
<div><em><strong><span size=""4"" face=""Times"">ETC.</span></strong></em></div>
<div><em><strong><span size=""4"" face=""Times""> </span></strong></em></div>
<p><span size=""4"" face=""Times""><strong><span color=""#ff0010"">Product Fea</span></strong><strong><span color=""#ff0010"">tures:</span></strong></span></p>
<ul>
<li><b><span face=""Times"">Made from Distressed Gray</span></b></li>
<li><b><span face=""Times"">Mid-Weight Leather</span></b></li>
<li>
<b><span face=""Times"">Beautiful Hardware ~ </span></b><b><span face=""Times"">Gold Hardware on Black Vest</span></b>
</li>
<li><b><span face=""Times"">Jean Style Seaming &amp; Stitching</span></b></li>
<li><b><span face=""Times"">2 Front Vertical ZIP Pockets</span></b></li>
<li><b><span face=""Times"">2 Concealed Gun Pockets</span></b></li>
<li><b><span face=""Times"">V-Neck w/Snap Closure</span></b></li>
<li><b><span face=""Times"">Side Laces</span></b></li>
<li><b><span face=""Times"">Fixed Polyester Nylon Liner</span></b></li>
</ul>
<ul></ul>",Vance Leather,,Vests,"Men High Mileage Vests, men's leather vests, Men's Vest, ws_group, ws_group:small_wholesaler",FALSE,Size,M,,,,,HMM940DG M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/HMM940DG_0616b447-cddf-4ac8-a3e5-f0c091a55f29.jpg?v=1595664305,1,,FALSE,,,lb,,draft
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,L,,,,,HMM940DG L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/HMM940DGB_a8b93138-e595-4143-b6a9-33db2f1411fa.jpg?v=1595664307,2,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,XL,,,,,HMM940DG XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/HMM940DGI_5a125a00-ebf5-49bd-94de-d021a6bd9599.jpg?v=1595664308,3,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,2XL,,,,,HMM940DG 2XL,shopify,,,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,3XL,,,,,HMM940DG 3XL,shopify,,,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,4XL,,,,,HMM940DG 4XL,shopify,,,,,,,lb,,
hmm940dg-mens-distressed-grey-gambler-style-vest,,,,,,,,,5XL,,,,,HMM940DG 5XL,shopify,,,,,,,lb,,
hmm932-mens-premium-high-mileage-leather-vest-1,HMM932 Men's Premium High Mileage Leather Vest,"<ul>
<li><span>1.4mm premium cowhide</span></li>
<li>Clean front, center zip, rolled collar, and slash/ snap pockets</li>
<li><span>YKK zippers</span></li>
<li><span>Interior cell phone pockets</span></li>
<li><span>Cropped center zipper with snap bottom</span></li>
<li>Single panel back</li>
<li><span>Concealed carry pockets, tapered holster, and dual hook &amp; loop clip storage</span></li>
</ul>
<p> </p>",Vance Leather,,Vests,"Men High Mileage Vests, men's leather vests, Men's Vest",TRUE,Size,S,,,,,HMM932 S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/5_2abd851a-9203-458d-8e72-9a528c86f19b.jpg?v=1595664269,1,,FALSE,,,lb,,active
hmm932-mens-premium-high-mileage-leather-vest-1,,,,,,,,,M,,,,,HMM932 M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/6_3aae9b82-c581-44a6-b4ba-d6cc9330e377.jpg?v=1595664271,2,,,,,lb,,
hmm932-mens-premium-high-mileage-leather-vest-1,,,,,,,,,L,,,,,HMM932 L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/Capture_a156d4d8-f852-4923-870b-df743ba50016.png?v=1627417402,3,,,,,lb,,
hmm932-mens-premium-high-mileage-leather-vest-1,,,,,,,,,XL,,,,,HMM932 XL,shopify,,,,,,,lb,,
hmm932-mens-premium-high-mileage-leather-vest-1,,,,,,,,,2XL,,,,,HMM932 2XL,shopify,,,,,,,lb,,
hmm932-mens-premium-high-mileage-leather-vest-1,,,,,,,,,3XL,,,,,HMM932 3XL,shopify,,,,,,,lb,,
